Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
3/15/2019,03:00:00PM,58.885,35.5,313.1,7.9,15.77,0,1393.7
3/15/2019,03:30:00PM,59.099,31,322.9,7.31,15.77,0,1203.7
3/15/2019,04:00:00PM,59.099,32,332.7,6.76,15.77,0,968.7
3/15/2019,04:30:00PM,58.798,33.9,318.7,7.31,14.09,0,623.7
3/15/2019,05:00:00PM,58.669,34.1,317.3,5.64,13.51,0,733.7
3/15/2019,05:30:00PM,58.195,34.7,325.7,5.64,12.95,0,456.2
3/15/2019,06:00:00PM,58.023,35.2,318.7,5.08,11.83,0,326.2
3/15/2019,06:30:00PM,57.074,37.2,313.1,4.5,10.13,0,163.7
3/15/2019,07:00:00PM,55.299,41,311.7,2.82,7.31,0,41.2
3/15/2019,07:30:00PM,52.729,49.5,289.2,1.12,3.38,0,1.2
3/15/2019,08:00:00PM,52.641,45,268.1,1.7,2.82,0,1.2
3/15/2019,08:30:00PM,51.94,46.3,289.2,2.26,4.5,0,1.2
3/15/2019,09:00:00PM,51.017,49.2,299,2.26,5.08,0,1.2
3/15/2019,09:30:00PM,50.002,50.3,313.1,2.82,7.31,0,1.2
3/15/2019,10:00:00PM,50.002,47.3,311.7,3.94,6.76,0,1.2
3/15/2019,10:30:00PM,48.672,49.5,332.7,3.38,7.31,0,1.2
3/15/2019,11:00:00PM,48.049,48.9,336.9,2.82,6.2,0,1.2
3/15/2019,11:30:00PM,46.974,50.6,341.2,2.82,6.2,0,1.2
3/16/2019,12:00:00AM,46.886,50.1,355.2,2.82,6.2,0,1.2
3/16/2019,12:30:00AM,45.941,52,353.8,2.82,7.31,0,1.2
3/16/2019,01:00:00AM,45.489,52.1,341.2,3.38,7.9,0,1.2
3/16/2019,01:30:00AM,45.036,52.2,338.3,3.38,7.9,0,1.2
3/16/2019,02:00:00AM,44.674,51.5,342.6,4.5,9.57,0,1.2
3/16/2019,02:30:00AM,44.582,49.9,348.2,6.76,13.51,0,1.2
3/16/2019,03:00:00AM,43.306,52.8,4.2,5.64,12.39,0,1.2
3/16/2019,03:30:00AM,42.386,54.7,25.3,4.5,9.57,0,1.2
3/16/2019,04:00:00AM,42.294,54,22.5,3.94,9.01,0,1.2
3/16/2019,04:30:00AM,41.925,54.9,22.5,3.38,6.76,0,1.2
3/16/2019,05:00:00AM,41.23,56,14,2.82,6.76,0,1.2
3/16/2019,05:30:00AM,40.672,57.9,9.8,2.26,6.76,0,1.2
3/16/2019,06:00:00AM,39.69,60.4,15.4,2.26,6.76,0,1.2
3/16/2019,06:30:00AM,39.22,62,16.8,2.82,7.31,0,1.2
3/16/2019,07:00:00AM,38.557,63.9,16.8,2.82,6.2,0,1.2
3/16/2019,07:30:00AM,38.606,64,15.4,3.38,7.9,0,16.2
3/16/2019,08:00:00AM,38.511,65.1,15.4,3.38,7.9,0,106.2
3/16/2019,08:30:00AM,39.97,63.5,22.5,3.94,7.9,0,146.2
3/16/2019,09:00:00AM,44.218,58.9,37.9,4.5,9.57,0,521.2
3/16/2019,09:30:00AM,45.669,56.4,57.6,5.64,11.83,0,661.2
3/16/2019,10:00:00AM,48.405,49.7,60.4,7.31,12.95,0,958.7
3/16/2019,10:30:00AM,51.017,44.6,68.8,8.46,15.77,0,1161.2
3/16/2019,11:00:00AM,52.992,39.8,66,10.13,18.03,0,1393.7
3/16/2019,11:30:00AM,53.427,37.2,61.8,10.69,18.03,0,1533.7
3/16/2019,12:00:00PM,54.343,34.5,75.8,9.57,18.03,0,1623.7
3/16/2019,12:30:00PM,56.469,35.3,80,10.13,21.97,0,1676.2
3/16/2019,01:00:00PM,56.208,31.8,64.6,7.9,15.77,0,1706.2
3/16/2019,01:30:00PM,58.282,35.4,57.6,5.64,14.65,0,1703.7
3/16/2019,02:00:00PM,57.16,30.6,11.2,5.08,12.95,0,1671.2
3/16/2019,02:30:00PM,59.229,32.2,355.2,3.94,13.51,0,1598.7
3/16/2019,03:00:00PM,58.712,29.3,42.1,4.5,12.95,0,1501.2
3/16/2019,03:30:00PM,60.132,30.6,37.9,3.38,10.69,0,1371.2
3/16/2019,04:00:00PM,60.303,29.8,7,3.94,10.13,0,1216.2
3/16/2019,04:30:00PM,60.904,30.8,54.8,5.08,11.83,0,988.7
3/16/2019,05:00:00PM,60.39,28.7,26.7,4.5,13.51,0,881.2
3/16/2019,05:30:00PM,60.046,28.6,29.5,3.94,11.27,0,663.7
3/16/2019,06:00:00PM,59.745,31.8,28.1,3.38,8.46,0,386.2
3/16/2019,06:30:00PM,57.204,34.8,46.3,4.5,10.13,0,201.2
3/16/2019,07:00:00PM,55.472,36.5,44.9,3.38,7.31,0,48.7
3/16/2019,07:30:00PM,54.082,38,32.3,1.7,3.94,0,1.2
3/16/2019,08:00:00PM,53.121,38.9,39.3,2.82,6.2,0,1.2
3/16/2019,08:30:00PM,49.028,49.6,53.3,0,3.38,0,1.2
3/16/2019,09:00:00PM,52.335,40.3,46.3,0.56,3.38,0,1.2
3/16/2019,09:30:00PM,50.356,45.5,32.3,0,3.38,0,1.2
3/16/2019,10:00:00PM,51.017,42,22.5,2.26,4.5,0,1.2
3/16/2019,10:30:00PM,50.268,43.3,29.5,2.26,4.5,0,1.2
