Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
08/24/18,05:00:00PM,96.289,39.2,94.1,5.08,12.39,0,1318.7
08/24/18,05:30:00PM,96.53,38.7,61.8,5.64,14.09,0,1116.2
08/24/18,06:00:00PM,95.952,40.4,74.4,8.46,15.21,0,936.2
08/24/18,06:30:00PM,94.944,42.5,80,10.13,15.77,0,708.7
08/24/18,07:00:00PM,93.564,44.6,92.7,10.69,16.89,0,513.7
08/24/18,07:30:00PM,91.917,48.8,88.4,10.69,18.03,0,308.7
08/24/18,08:00:00PM,90.055,50.7,95.5,8.46,14.65,0,143.7
08/24/18,08:30:00PM,87.985,53.5,102.5,7.31,15.77,0,38.7
08/24/18,09:00:00PM,85.622,57.5,103.9,5.08,11.83,0,1.2
08/24/18,09:30:00PM,84.587,58.4,106.7,3.38,7.31,0,1.2
08/24/18,10:00:00PM,83.377,60.9,106.7,3.38,7.31,0,1.2
08/24/18,10:30:00PM,82.53,62.8,101.1,2.82,5.64,0,1.2
08/24/18,11:00:00PM,81.066,65.9,99.7,1.7,3.38,0,1.2
08/24/18,11:30:00PM,79.743,68.8,101.1,2.26,3.94,0,1.2
08/25/18,12:00:00AM,78.733,70.9,105.3,2.26,4.5,0,1.2
08/25/18,12:30:00AM,77.945,72.7,89.9,2.26,4.5,0,1.2
08/25/18,01:00:00AM,78.382,72,95.5,1.7,3.94,0,1.2
08/25/18,01:30:00AM,77.639,72.9,112.3,0.56,2.82,0,1.2
08/25/18,02:00:00AM,77.77,72.3,112.3,0,2.82,0,1.2
08/25/18,02:30:00AM,77.072,73.2,112.3,0,1.12,0,1.2
08/25/18,03:00:00AM,77.16,71.9,124.9,0,3.38,0,1.2
08/25/18,03:30:00AM,76.986,72.2,130.6,0,2.26,0,1.2
08/25/18,04:00:00AM,76.55,73.8,130.6,0,2.82,0,1.2
08/25/18,04:30:00AM,75.637,76.1,147.4,0,4.5,0,1.2
08/25/18,05:00:00AM,73.99,80,157.2,0,2.82,0,1.2
08/25/18,05:30:00AM,74.899,82.1,157.2,0,1.7,0,1.2
08/25/18,06:00:00AM,73.602,84.7,157.2,0,1.12,0,1.2
08/25/18,06:30:00AM,73.515,85.6,157.2,0,1.12,0,1.2
08/25/18,07:00:00AM,72.653,88,157.2,0,0,0,1.2
08/25/18,07:30:00AM,72.093,88.5,157.2,0,0,0,1.2
08/25/18,08:00:00AM,72.523,89.8,157.2,0,0,0,43.7
08/25/18,08:30:00AM,74.381,87.4,157.2,0,0,0,171.2
08/25/18,09:00:00AM,75.942,86.1,157.2,0,1.7,0,363.7
08/25/18,09:30:00AM,79.173,81.8,168.5,0.56,5.08,0,583.7
08/25/18,10:00:00AM,81.864,78.1,207.8,2.82,7.9,0,818.7
08/25/18,10:30:00AM,84.632,72,228.8,5.08,10.69,0,1031.2
08/25/18,11:00:00AM,86.617,65.2,228.8,7.9,17.47,0,1233.7
08/25/18,11:30:00AM,87.939,59.6,224.6,6.76,12.95,0,1398.7
08/25/18,12:00:00PM,88.488,57.9,228.8,6.2,12.95,0,701.2
08/25/18,12:30:00PM,90.844,53.1,220.4,5.64,11.83,0,758.7
08/25/18,01:00:00PM,92.433,50.6,228.8,3.38,9.57,0,1893.7
08/25/18,01:30:00PM,91.495,48.8,226,3.38,10.69,0,1996.2
08/25/18,02:00:00PM,92.48,47.3,238.7,2.26,8.46,0,868.7
08/25/18,02:30:00PM,92.763,46.5,199.4,3.38,15.21,0,703.7
08/25/18,03:00:00PM,92.48,46.5,155.8,2.26,9.57,0,676.2
08/25/18,03:30:00PM,93.943,45.2,82.8,5.08,11.27,0,678.7
08/25/18,04:00:00PM,95.279,43.2,96.9,5.64,12.95,0,566.2
08/25/18,04:30:00PM,97.403,41.1,96.9,5.64,12.95,0,576.2
08/25/18,05:00:00PM,95.952,42.2,78.6,7.31,14.09,0,1336.2
08/25/18,05:30:00PM,94.276,44.8,110.9,6.2,12.39,0,553.7
08/25/18,06:00:00PM,95.374,43.1,103.9,6.76,12.95,0,916.2
08/25/18,06:30:00PM,94.705,45,102.5,7.9,13.51,0,681.2
08/25/18,07:00:00PM,93.186,46.9,102.5,9.01,15.21,0,486.2
08/25/18,07:30:00PM,91.963,48.4,102.5,8.46,16.33,0,283.7
08/25/18,08:00:00PM,90.333,50,99.7,7.9,14.65,0,133.7
08/25/18,08:30:00PM,88.122,52.4,102.5,5.64,11.27,0,36.2
08/25/18,09:00:00PM,86.799,53.5,106.7,3.38,9.01,0,1.2
08/25/18,09:30:00PM,84.99,56.8,108.1,2.82,6.2,0,1.2
08/25/18,10:00:00PM,83.601,60.3,109.5,2.82,5.64,0,1.2
08/25/18,10:30:00PM,82.042,62.7,102.5,1.12,4.5,0,1.2
08/25/18,11:00:00PM,81.597,64.5,101.1,1.12,2.82,0,1.2
08/25/18,11:30:00PM,80.58,67,101.1,0,2.26,0,1.2
08/26/18,12:00:00AM,80.802,66.6,101.1,0,2.26,0,1.2
08/26/18,12:30:00AM,80.272,67.1,101.1,0,2.26,0,1.2
08/26/18,01:00:00AM,78.69,69.4,101.1,0,2.26,0,1.2
08/26/18,01:30:00AM,77.509,70.7,101.1,0,2.82,0,1.2
08/26/18,02:00:00AM,76.768,73.1,101.1,0,1.12,0,1.2
08/26/18,02:30:00AM,75.551,76.2,101.1,0,2.26,0,1.2
08/26/18,03:00:00AM,76.246,75.4,101.1,0,1.7,0,1.2
08/26/18,03:30:00AM,74.64,77.9,101.1,0,0.56,0,1.2
08/26/18,04:00:00AM,75.551,76.9,101.1,0,2.26,0,1.2
08/26/18,04:30:00AM,73.861,79.1,124.9,0.56,6.76,0,1.2
08/26/18,05:00:00AM,73.99,80.7,202.2,0.56,3.38,0,1.2
08/26/18,05:30:00AM,73.083,81.6,202.2,0.56,2.26,0,1.2
08/26/18,06:00:00AM,73.213,83.3,202.2,0.56,2.26,0,1.2
08/26/18,06:30:00AM,71.877,85.2,241.5,0.56,3.94,0,1.2
08/26/18,07:00:00AM,72.783,84.4,244.3,0.56,2.26,0,1.2
08/26/18,07:30:00AM,73.126,84.2,244.3,0,1.12,0,1.2
08/26/18,08:00:00AM,72.997,84.4,244.3,0,1.7,0,43.7
08/26/18,08:30:00AM,74.683,82.5,244.3,0,1.7,0,178.7
08/26/18,09:00:00AM,77.727,79.1,244.3,0,1.12,0,378.7
08/26/18,09:30:00AM,80.713,75.7,244.3,0.56,2.82,0,596.2
08/26/18,10:00:00AM,84.542,68.8,161.5,0.56,2.82,0,816.2
08/26/18,10:30:00AM,85.757,66.6,200.8,1.7,7.9,0,1051.2
08/26/18,11:00:00AM,86.211,64,199.4,4.5,9.57,0,1261.2
08/26/18,11:30:00AM,87.985,60.8,213.4,5.08,11.27,0,1456.2
08/26/18,12:00:00PM,88.167,58.8,195.1,3.38,9.01,0,553.7
08/26/18,12:30:00PM,90.424,54.3,168.5,3.38,10.69,0,706.2
08/26/18,01:00:00PM,90.239,52.1,150.2,3.94,12.39,0,651.2
08/26/18,01:30:00PM,90.891,48,132,5.08,14.09,0,558.7
08/26/18,02:00:00PM,92.104,46.6,123.5,4.5,10.69,0,636.2
08/26/18,02:30:00PM,94.563,44.8,178.3,3.94,12.95,0,826.2
08/26/18,03:00:00PM,93.375,43.8,132,3.94,12.39,0,503.7
08/26/18,03:30:00PM,97.111,40.4,106.7,6.2,14.65,0,1921.2
08/26/18,04:00:00PM,94.181,43.2,98.3,6.76,15.77,0,466.2
08/26/18,04:30:00PM,95.904,39.3,99.7,7.9,15.21,0,526.2
08/26/18,05:00:00PM,94.514,43.5,102.5,9.01,18.59,0,503.7
08/26/18,05:30:00PM,95.567,42.2,92.7,11.27,18.59,0,848.7
08/26/18,06:00:00PM,95.135,41.3,99.7,9.01,16.33,0,943.7
08/26/18,06:30:00PM,93.897,41.4,98.3,10.13,21.41,0,426.2
08/26/18,07:00:00PM,93.612,42.7,105.3,9.01,15.77,0,526.2
08/26/18,07:30:00PM,92.809,44,103.9,7.9,15.21,0,318.7
08/26/18,08:00:00PM,90.982,46.7,108.1,7.31,15.77,0,116.2
08/26/18,08:30:00PM,89.823,48.7,112.3,6.76,12.95,0,33.7
08/26/18,09:00:00PM,87.985,51.6,117.9,6.2,10.69,0,1.2
08/26/18,09:30:00PM,86.119,55.2,116.5,4.5,10.13,0,1.2
08/26/18,10:00:00PM,84.812,58.1,103.9,3.38,7.9,0,1.2
