Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
10/02/18,05:00:00PM,85.802,65.7,98.3,3.38,9.01,0,653.7
10/02/18,05:30:00PM,89.269,61.3,116.5,3.38,9.01,0,1126.2
10/02/18,06:00:00PM,87.665,61.9,96.9,5.64,9.01,0,778.7
10/02/18,06:30:00PM,86.256,67.3,109.5,4.5,7.9,0,468.7
10/02/18,07:00:00PM,85.442,68.5,124.9,2.82,7.9,0,241.2
10/02/18,07:30:00PM,83.154,73.5,129.2,0.56,3.38,0,61.2
10/02/18,08:00:00PM,80.449,78.8,127.8,0,1.12,0,3.7
10/02/18,08:30:00PM,78.91,83.7,127.8,0,0,0,1.2
10/02/18,09:00:00PM,77.727,86.7,127.8,0,0,0,1.2
10/02/18,09:30:00PM,77.029,88,127.8,0,1.12,0,1.2
10/02/18,10:00:00PM,75.942,90.2,127.8,0,0,0,1.2
10/02/18,10:30:00PM,75.376,91.7,127.8,0,0,0,1.2
10/02/18,11:00:00PM,75.29,90,132,0,1.12,0,1.2
10/02/18,11:30:00PM,75.42,89.6,134.8,0.56,2.26,0,1.2
10/03/18,12:00:00AM,74.381,90.5,214.8,0,2.82,0,1.2
10/03/18,12:30:00AM,74.25,90.6,214.8,0,1.12,0,1.2
10/03/18,01:00:00AM,73.558,91.9,214.8,0,2.26,0,1.2
10/03/18,01:30:00AM,73.731,92.3,214.8,0,2.26,0,1.2
10/03/18,02:00:00AM,74.206,91.3,214.8,0,2.26,0,1.2
10/03/18,02:30:00AM,73.213,93.6,214.8,0,1.7,0,1.2
10/03/18,03:00:00AM,72.955,93.6,213.4,0,1.7,0,1.2
10/03/18,03:30:00AM,72.307,95.5,213.4,0,2.26,0,1.2
10/03/18,04:00:00AM,72.093,95,213.4,0,0.56,0,1.2
10/03/18,04:30:00AM,72.264,95,213.4,0,1.7,0,1.2
10/03/18,05:00:00AM,71.06,95.3,213.4,0,0.56,0,1.2
10/03/18,05:30:00AM,70.716,96.5,213.4,0,0,0,1.2
10/03/18,06:00:00AM,71.06,96.8,213.4,0,0,0,1.2
10/03/18,06:30:00AM,70.63,96.5,213.4,0,0,0,1.2
10/03/18,07:00:00AM,70.974,96.8,213.4,0,1.7,0,1.2
10/03/18,07:30:00AM,70.716,96.3,213.4,0,2.82,0,1.2
10/03/18,08:00:00AM,70.502,97,213.4,0,0,0,1.2
10/03/18,08:30:00AM,71.146,97.3,213.4,0,1.12,0,91.2
10/03/18,09:00:00AM,71.964,95.4,210.6,0,2.26,0,116.2
10/03/18,09:30:00AM,76.114,91,202.2,0.56,5.64,0,496.2
10/03/18,10:00:00AM,77.553,90.2,209.2,1.7,6.2,0,186.2
10/03/18,10:30:00AM,79.347,85.4,210.6,2.82,7.9,0,928.7
10/03/18,11:00:00AM,81.333,81.3,206.4,3.38,7.9,0,1111.2
10/03/18,11:30:00AM,83.064,78.1,202.2,3.38,9.01,0,1278.7
10/03/18,12:00:00PM,82.753,74.5,188.1,3.94,11.27,0,373.7
10/03/18,12:30:00PM,84.632,70.7,205,4.5,12.95,0,1676.2
10/03/18,01:00:00PM,86.074,67.3,209.2,5.08,11.27,0,1708.7
10/03/18,01:30:00PM,88.075,63.1,200.8,5.08,11.83,0,1773.7
10/03/18,02:00:00PM,87.71,62.4,200.8,5.08,11.27,0,1773.7
10/03/18,02:30:00PM,88.488,60.2,190.9,5.08,11.27,0,1791.2
10/03/18,03:00:00PM,88.075,60.9,199.4,3.94,10.69,0,1716.2
10/03/18,03:30:00PM,90.286,57.5,212,3.94,11.27,0,1613.7
10/03/18,04:00:00PM,89.407,56.1,189.5,3.94,11.83,0,1488.7
10/03/18,04:30:00PM,88.718,57.4,186.7,3.38,9.57,0,1251.2
10/03/18,05:00:00PM,86.844,59.8,189.5,2.82,7.9,0,236.2
10/03/18,05:30:00PM,86.256,61.2,196.5,2.26,7.9,0,223.7
10/03/18,06:00:00PM,88.902,56,186.7,2.26,7.9,0,706.2
10/03/18,06:30:00PM,88.167,57.4,181.1,3.38,9.01,0,471.2
10/03/18,07:00:00PM,86.709,62.6,141.8,2.26,9.01,0,248.7
10/03/18,07:30:00PM,84.632,66.1,148.8,1.12,6.2,0,68.7
10/03/18,08:00:00PM,81.952,72,147.4,0,3.94,0,3.7
10/03/18,08:30:00PM,78.822,79.8,172.7,0.56,3.94,0,1.2
10/03/18,09:00:00PM,77.77,82,172.7,0,0,0,1.2
10/03/18,09:30:00PM,76.725,85.2,172.7,0,1.12,0,1.2
10/03/18,10:00:00PM,76.158,87,172.7,0,0.56,0,1.2
10/03/18,10:30:00PM,75.117,89.1,206.4,0.56,2.82,0,1.2
10/03/18,11:00:00PM,74.986,88.7,199.4,0,2.82,0,1.2
10/03/18,11:30:00PM,76.681,84.7,167.1,1.7,5.64,0,1.2
10/04/18,12:00:00AM,76.593,84.7,168.5,1.7,5.64,0,1.2
10/04/18,12:30:00AM,76.854,84.2,181.1,1.12,6.2,0,1.2
