Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
06/17/19,09:40:00AM,74.381,88.9,224.6,1.12,3.38,0,838.7
06/17/19,09:50:00AM,75.376,86.2,293.4,1.12,4.5,0,1111.2
06/17/19,10:00:00AM,77.247,83,294.8,0.56,3.38,0,1391.2
06/17/19,10:10:00AM,76.854,79.9,219,2.82,6.2,0,1521.2
06/17/19,10:20:00AM,78.165,80.2,245.7,1.12,5.08,0,1148.7
06/17/19,10:30:00AM,78.822,78.7,202.2,1.7,5.64,0,1706.2
06/17/19,10:40:00AM,79.655,76.2,237.3,1.7,5.64,0,1741.2
06/17/19,10:50:00AM,78.645,77.4,195.1,3.94,7.9,0,813.7
06/17/19,11:00:00AM,80.272,75.8,219,2.82,9.57,0,1583.7
06/17/19,11:10:00AM,80.272,75,198,2.26,5.64,0,1776.2
06/17/19,11:20:00AM,80.802,74.4,178.3,2.26,6.2,0,1676.2
06/17/19,11:30:00AM,81.597,73.8,199.4,2.26,7.31,0,1863.7
06/17/19,11:40:00AM,81.819,71.5,196.5,2.82,9.01,0,1886.2
06/17/19,11:50:00AM,81.952,74.3,213.4,3.38,9.01,0,1101.2
06/17/19,12:00:00PM,81.775,72.6,220.4,4.5,9.57,0,708.7
06/17/19,12:10:00PM,83.199,70.4,223.2,3.94,8.46,0,1848.7
06/17/19,12:20:00PM,82.708,69.3,190.9,3.38,9.01,0,1723.7
06/17/19,12:30:00PM,82.976,71.2,231.6,5.64,11.27,0,1971.2
06/17/19,12:40:00PM,82.62,70.7,210.6,3.94,10.69,0,1036.2
06/17/19,12:50:00PM,83.377,70.8,219,4.5,9.57,0,1673.7
06/17/19,01:00:00PM,83.422,68.5,221.8,4.5,9.01,0,2076.2
06/17/19,01:10:00PM,83.779,69.7,244.3,5.64,11.27,0,1868.7
06/17/19,01:20:00PM,83.199,69.5,234.5,3.38,9.57,0,1936.2
06/17/19,01:30:00PM,84.317,69.2,205,2.82,6.76,0,776.2
06/17/19,01:40:00PM,83.556,67.7,212,3.38,7.9,0,1931.2
06/17/19,01:50:00PM,84.632,68.4,206.4,3.38,9.01,0,1748.7
06/17/19,02:00:00PM,84.407,65.9,203.6,3.94,8.46,0,1606.2
06/17/19,02:10:00PM,83.691,67.4,207.8,3.94,11.83,0,696.2
06/17/19,02:20:00PM,83.824,67.6,213.4,3.94,7.31,0,668.7
06/17/19,02:30:00PM,83.779,68.2,214.8,5.08,11.27,0,1373.7
06/17/19,02:40:00PM,84.004,67.2,226,5.08,10.13,0,1151.2
06/17/19,02:50:00PM,83.959,68.9,241.5,3.94,8.46,0,818.7
06/17/19,03:00:00PM,83.869,68.2,247.1,5.64,9.01,0,1106.2
06/17/19,03:10:00PM,83.914,67.8,247.1,6.76,11.83,0,1048.7
06/17/19,03:20:00PM,83.869,69.1,233.1,6.2,10.69,0,996.2
06/17/19,03:30:00PM,84.182,67.6,227.4,5.64,12.39,0,928.7
06/17/19,03:40:00PM,83.287,68.2,230.2,6.2,10.13,0,893.7
06/17/19,03:50:00PM,83.511,68.4,241.5,6.2,11.27,0,888.7
06/17/19,04:00:00PM,83.422,69.7,238.7,7.31,11.27,0,811.2
06/17/19,04:10:00PM,82.976,68.2,240.1,7.31,11.27,0,761.2
06/17/19,04:20:00PM,83.064,69.2,248.5,6.2,10.13,0,746.2
06/17/19,04:30:00PM,83.064,69.4,244.3,5.64,8.46,0,766.2
06/17/19,04:40:00PM,83.467,68.2,241.5,5.64,9.01,0,798.7
06/17/19,04:50:00PM,83.332,68.7,235.9,5.08,9.01,0,793.7
06/17/19,05:00:00PM,83.646,69,240.1,4.5,9.01,0,908.7
06/17/19,05:10:00PM,84.857,67.5,251.3,3.38,7.31,0,1161.2
06/17/19,05:20:00PM,84.227,67.4,249.9,3.38,11.83,0,651.2
06/17/19,05:30:00PM,83.824,66.8,244.3,3.94,7.9,0,941.2
06/17/19,05:40:00PM,83.646,68,235.9,3.38,7.9,0,568.7
06/17/19,05:50:00PM,82.886,68,234.5,2.26,6.2,0,511.2
06/17/19,06:00:00PM,82.798,69,205,2.26,6.2,0,378.7
06/17/19,06:10:00PM,82.53,70.2,195.1,0.56,4.5,0,271.2
06/17/19,06:20:00PM,82.62,71.5,209.2,1.12,4.5,0,373.7
06/17/19,06:30:00PM,81.909,72.7,230.2,3.38,5.08,0,271.2
06/17/19,06:40:00PM,81.244,75,228.8,3.38,6.2,0,253.7
06/17/19,06:50:00PM,83.109,74.9,226,2.82,5.08,0,656.2
06/17/19,07:00:00PM,81.775,74,228.8,4.5,7.31,0,343.7
06/17/19,07:10:00PM,81.244,74.8,223.2,4.5,6.76,0,156.2
06/17/19,07:20:00PM,80.449,77.5,240.1,4.5,6.76,0,103.7
06/17/19,07:30:00PM,80.184,78.3,233.1,3.38,6.2,0,51.2
06/17/19,07:40:00PM,79.524,80.6,230.2,2.82,5.64,0,51.2
06/17/19,07:50:00PM,79.392,80.7,244.3,3.94,6.76,0,56.2
06/17/19,08:00:00PM,78.339,82.9,240.1,3.38,5.08,0,31.2
06/17/19,08:10:00PM,77.421,85,240.1,2.26,4.5,0,23.7
06/17/19,08:20:00PM,77.815,84.3,240.1,0.56,2.26,0,11.2
06/17/19,08:30:00PM,77.945,83.3,240.1,0,1.12,0,1.2
06/17/19,08:40:00PM,77.378,84.7,240.1,0,2.26,0,1.2
06/17/19,08:50:00PM,77.378,84.8,240.1,0,0.56,0,1.2
06/17/19,09:00:00PM,75.029,88.3,240.1,0,1.7,0,1.2
06/17/19,09:10:00PM,75.333,89.7,240.1,0,0,0,1.2
06/17/19,09:20:00PM,74.554,90.7,240.1,0,0,0,1.2
06/17/19,09:30:00PM,74.381,91.3,240.1,0,0,0,1.2
06/17/19,09:40:00PM,74.899,91.9,240.1,0,0,0,1.2
06/17/19,09:50:00PM,74.206,91.9,240.1,0,0,0,1.2
06/17/19,10:00:00PM,73.386,93.4,192.3,0,0,0,1.2
06/17/19,10:10:00PM,73.645,94.4,137.6,0,0,0,1.2
06/17/19,10:20:00PM,74.511,93.7,137.6,0,0,0,1.2
06/17/19,10:30:00PM,74.12,93.1,137.6,0,0,0,1.2
06/17/19,10:40:00PM,74.12,93,137.6,0,0,0,1.2
06/17/19,10:50:00PM,73.947,92.9,137.6,0,0,0,1.2
06/17/19,11:00:00PM,73.558,93.1,137.6,0,0,0,1.2
06/17/19,11:10:00PM,73.299,93.8,139,0,0,0,1.2
06/17/19,11:20:00PM,73.472,94.5,188.1,0,0,0,1.2
06/17/19,11:30:00PM,73.645,94,263.9,0,0,0,1.2
06/17/19,11:40:00PM,73.774,93.4,263.9,0,0,0,1.2
06/17/19,11:50:00PM,73.774,92.9,263.9,0,0,0,1.2
06/18/19,12:00:00AM,73.256,93.1,263.9,0,0,0,1.2
06/18/19,12:10:00AM,72.783,93.9,263.9,0,0,0,1.2
06/18/19,12:20:00AM,71.834,94.4,263.9,0,0,0,1.2
06/18/19,12:30:00AM,71.62,95.5,263.9,0,0,0,1.2
06/18/19,12:40:00AM,72.264,95.7,263.9,0,0,0,1.2
06/18/19,12:50:00AM,72.178,95.7,263.9,0,0,0,1.2
06/18/19,01:00:00AM,72.351,95.6,263.9,0,0,0,1.2
06/18/19,01:10:00AM,72.221,95.2,263.9,0,0,0,1.2
06/18/19,01:20:00AM,71.748,95.1,263.9,0,0,0,1.2
06/18/19,01:30:00AM,71.274,95.7,263.9,0,0,0,1.2
06/18/19,01:40:00AM,71.404,96.2,263.9,0,0,0,1.2
06/18/19,01:50:00AM,71.146,96.5,263.9,0,0,0,1.2
06/18/19,02:00:00AM,71.577,96.7,263.9,0,0,0,1.2
06/18/19,02:10:00AM,71.877,96.6,263.9,0,0,0,1.2
06/18/19,02:20:00AM,71.533,96.6,263.9,0,0,0,1.2
06/18/19,02:30:00AM,70.759,96.5,263.9,0,0,0,1.2
06/18/19,02:40:00AM,70.716,96.7,263.9,0,0,0,1.2
06/18/19,02:50:00AM,71.017,96.9,263.9,0,0,0,1.2
06/18/19,03:00:00AM,69.814,97,263.9,0,0,0,1.2
06/18/19,03:10:00AM,69.901,97.1,263.9,0,0,0,1.2
06/18/19,03:20:00AM,70.416,97.3,263.9,0,0,0,1.2
06/18/19,03:30:00AM,70.803,97.3,263.9,0,0,0,1.2
06/18/19,03:40:00AM,70.459,97.4,263.9,0,0,0,1.2
06/18/19,03:50:00AM,70.587,97.5,263.9,0,0,0,1.2
06/18/19,04:00:00AM,69.728,97.7,263.9,0,0,0,1.2
06/18/19,04:10:00AM,68.698,97.8,263.9,0,0,0,1.2
06/18/19,04:20:00AM,68.999,97.9,263.9,0,0,0,1.2
06/18/19,04:30:00AM,69.6,98,263.9,0,0,0,1.2
06/18/19,04:40:00AM,69.256,97.9,263.9,0,0,0,1.2
06/18/19,04:50:00AM,68.999,98.1,263.9,0,0,0,1.2
06/18/19,05:00:00AM,70.029,98.1,263.9,0,0,0,1.2
06/18/19,05:10:00AM,70.201,98.3,263.9,0,0,0,1.2
06/18/19,05:20:00AM,69.985,98.2,263.9,0,0,0,1.2
06/18/19,05:30:00AM,70.029,98.2,263.9,0,0,0,1.2
06/18/19,05:40:00AM,69.771,98.3,263.9,0,0,0,1.2
06/18/19,05:50:00AM,69.942,98.4,263.9,0,0,0,1.2
06/18/19,06:00:00AM,69.685,98.4,263.9,0,0,0,3.7
06/18/19,06:10:00AM,69.427,98.5,263.9,0,0,0,13.7
06/18/19,06:20:00AM,69.728,98.7,263.9,0,0,0,36.2
06/18/19,06:30:00AM,70.502,98.6,249.9,0,0,0,71.2
06/18/19,06:40:00AM,70.673,98.6,231.6,2.26,3.94,0,101.2
06/18/19,06:50:00AM,70.887,98.7,228.8,1.12,3.38,0,131.2
06/18/19,07:00:00AM,71.361,98.6,221.8,2.26,3.94,0,246.2
06/18/19,07:10:00AM,71.834,98.7,231.6,3.38,5.64,0,338.7
06/18/19,07:20:00AM,72.783,98.4,237.3,3.94,6.2,0,373.7
06/18/19,07:30:00AM,73.083,98.4,234.5,4.5,7.9,0,361.2
06/18/19,07:40:00AM,73.213,98.1,226,3.94,6.2,0,506.2
06/18/19,07:50:00AM,74.295,97.6,228.8,4.5,7.31,0,581.2
06/18/19,08:00:00AM,74.683,96.8,231.6,5.08,7.9,0,633.7
