Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
06/22/18,04:21:27PM,93.517,52.5,234.5,11.27,20.85,0,
06/22/18,04:51:27PM,93.659,52.3,244.3,13.51,23.67,0,
06/22/18,05:21:27PM,96.724,51,248.5,10.13,20.29,0,
06/22/18,05:51:27PM,93.992,51.8,248.5,11.27,19.71,0,
06/22/18,06:21:27PM,93.801,51.6,231.6,10.13,18.03,0,
06/22/18,06:51:27PM,92.291,53.8,231.6,8.46,16.33,0,
06/22/18,07:21:27PM,93.47,51.9,234.5,7.31,16.33,0,
06/22/18,07:51:27PM,92.197,53.5,224.6,6.2,12.39,0,
06/22/18,08:21:27PM,92.809,53.9,220.4,3.94,8.46,0,
06/22/18,08:51:27PM,89.823,59.8,181.1,1.12,6.2,0,
06/22/18,09:21:27PM,87.939,63.9,176.9,1.12,4.5,0,
06/22/18,09:51:27PM,86.437,66.8,192.3,0,3.94,0,
06/22/18,10:21:27PM,85.397,70.1,182.5,1.12,6.2,0,
06/22/18,10:51:27PM,84.452,72.8,190.9,1.12,6.2,0,
06/22/18,11:21:27PM,84.094,73.5,198,2.26,7.31,0,
06/22/18,11:51:27PM,83.287,75.1,202.2,1.7,6.76,0,
06/23/18,12:21:27AM,82.441,77,217.6,1.7,7.31,0,
06/23/18,12:51:27AM,81.509,78.8,214.8,1.7,5.64,0,
06/23/18,01:21:27AM,80.757,81.1,228.8,3.38,7.9,0,
06/23/18,01:51:27AM,80.668,81.8,202.2,1.7,5.64,0,
06/23/18,02:21:27AM,79.963,83.6,207.8,2.26,7.9,0,
06/23/18,02:51:27AM,79.743,85.6,212,3.94,10.69,0,
06/23/18,03:21:27AM,79.041,89.4,212,3.94,10.69,0,
06/23/18,03:51:27AM,79.435,90.4,213.4,4.5,10.69,0,
06/23/18,04:21:27AM,80.361,89.7,214.8,4.5,13.51,0,
06/23/18,04:51:27AM,80.713,88.2,220.4,6.76,16.89,0,
06/23/18,05:21:27AM,80.58,88.3,214.8,5.08,12.95,0,
06/23/18,05:51:27AM,80.58,88.3,230.2,6.2,11.83,0,
06/23/18,06:21:27AM,80.272,87.9,224.6,6.76,13.51,0,
06/23/18,06:51:27AM,79.261,89.2,209.2,3.38,9.01,0,
06/23/18,07:21:27AM,78.865,90.3,216.2,3.38,9.57,0,
06/23/18,07:51:27AM,78.471,90.4,210.6,2.82,9.01,0,
06/23/18,08:21:27AM,79.041,88.5,209.2,3.38,10.69,0,
06/23/18,08:51:27AM,80.227,85,205,5.08,12.95,0,
06/23/18,09:21:27AM,81.509,80.4,217.6,6.76,14.09,0,
06/23/18,09:51:27AM,82.13,76.5,230.2,7.9,15.21,0,
06/23/18,10:21:27AM,82.441,76.1,245.7,10.69,16.33,0,
06/23/18,10:51:27AM,83.691,72.2,252.7,10.13,16.33,0,
06/23/18,11:21:27AM,83.914,68.8,254.1,9.57,16.33,0,
06/23/18,11:51:27AM,84.857,68.5,258.3,8.46,15.21,0,
06/23/18,12:21:27PM,86.437,65.3,242.9,6.76,14.09,0,
06/23/18,12:51:27PM,88.718,59.2,219,6.76,14.65,0,
06/23/18,01:21:27PM,89.546,58.5,227.4,7.31,14.09,0,
06/23/18,01:51:27PM,91.076,55.7,217.6,6.76,12.95,0,
06/23/18,02:21:27PM,91.729,55.7,196.5,6.2,14.09,0,
06/23/18,02:51:27PM,92.197,51.2,188.1,6.2,14.65,0,
06/23/18,03:21:27PM,92.197,51.8,189.5,5.64,14.09,0,
06/23/18,03:51:27PM,93.281,49.8,207.8,5.64,14.65,0,
06/23/18,04:21:27PM,93.943,47.8,203.6,6.2,14.09,0,
06/23/18,04:51:27PM,94.086,47.7,186.7,5.64,12.39,0,
06/23/18,05:21:27PM,95.423,45.9,192.3,5.64,12.95,0,
06/23/18,05:51:27PM,96.145,44.5,192.3,5.08,12.95,0,
06/23/18,06:21:27PM,95.855,44.6,203.6,7.31,15.77,0,
06/23/18,06:51:27PM,94.896,43.7,185.3,6.2,14.65,0,
06/23/18,07:21:27PM,94.8,42.2,205,5.64,13.51,0,
06/23/18,07:51:27PM,93.564,43,189.5,5.64,12.39,0,
06/23/18,08:21:27PM,92.62,44.1,185.3,3.94,11.27,0,
06/23/18,08:51:27PM,90.565,46.9,203.6,1.7,5.08,0,
06/23/18,09:21:27PM,87.573,49.7,206.4,0.56,7.31,0,
06/23/18,09:51:27PM,85.397,53,206.4,0,1.7,0,
06/23/18,10:21:27PM,82.575,58.5,206.4,0,0,0,
06/23/18,10:51:27PM,80.361,66.9,206.4,0,1.12,0,
