Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
10/19/18,05:00:00PM,72.48,70.9,85.6,2.82,5.64,0,326.2
10/19/18,05:30:00PM,72.48,71.8,66,3.94,6.76,0,323.7
10/19/18,06:00:00PM,71.834,75.4,60.4,2.82,5.08,0,158.7
10/19/18,06:30:00PM,70.846,78,57.6,1.12,3.38,0,81.2
10/19/18,07:00:00PM,69.514,84,327.1,2.26,4.5,0,23.7
10/19/18,07:30:00PM,68.742,86.5,320.1,2.82,5.64,0,1.2
10/19/18,08:00:00PM,67.714,87.3,329.9,3.94,8.46,0,1.2
10/19/18,08:30:00PM,66.943,88.2,327.1,3.38,7.9,0,1.2
10/19/18,09:00:00PM,66.385,86.3,353.8,3.94,8.46,0,1.2
10/19/18,09:30:00PM,65.574,86.8,9.8,2.82,6.76,0,1.2
10/19/18,10:00:00PM,64.931,88.8,0,0.56,5.08,0,1.2
10/19/18,10:30:00PM,64.117,91.5,317.3,1.7,4.5,0,1.2
10/19/18,11:00:00PM,63.262,94.9,314.5,2.26,6.2,0,1.2
10/19/18,11:30:00PM,62.875,96.4,315.9,2.82,5.64,0,1.2
10/20/18,12:00:00AM,62.62,96.9,331.3,1.7,7.31,0,1.2
10/20/18,12:30:00AM,62.577,96.7,1.4,0.56,3.94,0.008,1.2
10/20/18,01:00:00AM,62.319,96.3,21.1,0,2.82,0.016,1.2
10/20/18,01:30:00AM,61.977,96.6,21.1,0,1.7,0.031,1.2
10/20/18,02:00:00AM,61.891,97.2,182.5,0.56,5.64,0.047,1.2
10/20/18,02:30:00AM,61.462,97.5,124.9,0,3.38,0.055,1.2
10/20/18,03:00:00AM,61.72,97.8,99.7,0,2.82,0.016,1.2
10/20/18,03:30:00AM,61.977,97.8,220.4,1.12,3.38,0.016,1.2
10/20/18,04:00:00AM,62.233,97.9,220.4,0,3.38,0.016,1.2
10/20/18,04:30:00AM,62.062,98.6,292,2.82,8.46,0,1.2
10/20/18,05:00:00AM,61.891,99,324.3,2.82,7.31,0,1.2
10/20/18,05:30:00AM,61.677,99.1,318.7,3.94,10.13,0,1.2
10/20/18,06:00:00AM,61.162,99.4,321.5,2.82,8.46,0,1.2
10/20/18,06:30:00AM,60.991,99.4,334.1,4.5,10.69,0,1.2
10/20/18,07:00:00AM,60.991,99.1,336.9,2.26,6.76,0,1.2
