Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
04/26/19,01:00:00PM,74.338,37.5,39.3,6.2,14.09,0,1923.7
04/26/19,01:10:00PM,75.376,37.2,64.6,6.2,11.27,0,1923.7
04/26/19,01:20:00PM,75.333,32.2,9.8,6.76,14.65,0,1923.7
04/26/19,01:30:00PM,76.464,32.9,21.1,5.64,11.83,0,1911.2
04/26/19,01:40:00PM,77.247,33.6,21.1,5.08,10.69,0,1901.2
04/26/19,01:50:00PM,76.028,33.5,7,6.76,14.09,0,1883.7
04/26/19,02:00:00PM,76.246,34,59,6.76,11.83,0,1863.7
04/26/19,02:10:00PM,77.072,31.5,23.9,3.94,9.01,0,1841.2
04/26/19,02:20:00PM,76.375,35.1,66,6.76,14.65,0,1821.2
04/26/19,02:30:00PM,78.822,37.3,60.4,3.94,11.27,0,1791.2
04/26/19,02:40:00PM,76.636,29.3,7,6.2,15.21,0,1768.7
04/26/19,02:50:00PM,77.77,29.3,22.5,5.64,14.65,0,1726.2
04/26/19,03:00:00PM,77.684,29.9,8.4,5.08,12.95,0,1691.2
04/26/19,03:10:00PM,77.639,31.4,44.9,6.2,11.27,0,1643.7
04/26/19,03:20:00PM,76.768,30.4,349.6,3.94,9.57,0,1606.2
04/26/19,03:30:00PM,76.332,34.7,53.3,7.31,15.77,0,1556.2
04/26/19,03:40:00PM,79.173,30.5,36.5,3.94,12.39,0,1506.2
04/26/19,03:50:00PM,78.996,32.3,349.6,2.26,6.2,0,1453.7
04/26/19,04:00:00PM,77.859,32.1,334.1,3.38,7.9,0,1398.7
04/26/19,04:10:00PM,78.296,32.6,321.5,3.38,9.57,0,1341.2
04/26/19,04:20:00PM,79.041,28.8,12.6,2.26,6.76,0,1278.7
04/26/19,04:30:00PM,78.251,32.1,12.6,5.08,9.57,0,1218.7
04/26/19,04:40:00PM,79.567,31,43.5,1.7,7.9,0,1153.7
04/26/19,04:50:00PM,78.865,31.9,35.1,2.82,6.2,0,1088.7
