Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
04/17/19,11:30:00PM,70.158,81.6,148.8,4.5,20.29,0,1.2
04/18/19,12:00:00AM,69.643,83.9,155.8,3.94,10.13,0,1.2
04/18/19,12:30:00AM,69.343,85.8,148.8,3.94,10.13,0,1.2
04/18/19,01:00:00AM,69.256,87,157.2,5.08,11.27,0,1.2
04/18/19,01:30:00AM,68.785,88.9,158.6,5.64,12.95,0,1.2
04/18/19,02:00:00AM,67.885,92.3,154.4,4.5,12.39,0,1.2
04/18/19,02:30:00AM,67.714,94.5,158.6,5.08,14.09,0,1.2
04/18/19,03:00:00AM,68.013,93.7,158.6,4.5,12.39,0,1.2
04/18/19,03:30:00AM,68.871,92.7,167.1,5.08,11.83,0,1.2
04/18/19,04:00:00AM,69.256,91.8,179.7,4.5,10.69,0,1.2
04/18/19,04:30:00AM,69.427,91.7,181.1,2.82,9.01,0,1.2
04/18/19,05:00:00AM,69.427,92,193.7,3.94,9.57,0,1.2
04/18/19,05:30:00AM,69.213,92.7,214.8,4.5,12.39,0,1.2
04/18/19,06:00:00AM,68.527,95.1,261.1,5.64,12.39,0,1.2
04/18/19,06:30:00AM,59.959,94.9,332.7,9.01,23.67,0.22,1.2
04/18/19,07:00:00AM,59.702,96.7,25.3,2.82,10.69,0.362,3.7
04/18/19,07:30:00AM,59.916,97.2,23.9,2.82,6.76,0.055,11.2
04/18/19,08:00:00AM,59.873,97.3,66,2.26,6.76,0.071,16.2
04/18/19,08:30:00AM,59.916,97.7,60.4,2.82,7.31,0.071,78.7
04/18/19,09:00:00AM,60.217,98.1,70.2,3.94,6.76,0.024,118.7
04/18/19,09:30:00AM,60.217,98.1,82.8,1.7,6.2,0.047,48.7
04/18/19,10:00:00AM,60.26,98.3,84.2,3.38,6.76,0.134,91.2
04/18/19,10:30:00AM,60.089,98.7,96.9,4.5,8.46,0.094,68.7
04/18/19,11:00:00AM,59.916,99,96.9,6.2,10.69,0.134,53.7
04/18/19,11:30:00AM,60.303,99.1,68.8,2.82,11.83,0.11,171.2
04/18/19,12:00:00PM,60.733,98.9,101.1,4.5,9.57,0.031,241.2
04/18/19,12:30:00PM,60.69,98.6,98.3,7.31,14.09,0.008,116.2
04/18/19,01:00:00PM,60.991,98.3,94.1,9.01,15.21,0.016,168.7
04/18/19,01:30:00PM,61.075,98.4,94.1,9.01,20.29,0.024,218.7
04/18/19,02:00:00PM,61.419,97.8,109.5,8.46,19.71,0,61.2
04/18/19,02:30:00PM,61.848,96.4,117.9,3.38,12.39,0,343.7
04/18/19,03:00:00PM,61.761,96.4,112.3,3.38,9.57,0,138.7
04/18/19,03:30:00PM,62.233,96.6,112.3,1.7,5.64,0,383.7
04/18/19,04:00:00PM,63.689,95.5,129.2,1.7,6.2,0,291.2
04/18/19,04:30:00PM,62.062,96.2,203.6,1.12,5.64,0.039,226.2
04/18/19,05:00:00PM,61.804,97.1,233.1,2.82,5.64,0.11,103.7
04/18/19,05:30:00PM,62.062,97.5,227.4,3.94,9.57,0.071,123.7
04/18/19,06:00:00PM,61.677,97.5,234.5,7.9,12.39,0.024,21.2
04/18/19,06:30:00PM,58.498,96.6,273.8,13.51,29.28,0.094,53.7
04/18/19,07:00:00PM,56.512,92.9,313.1,11.27,24.23,0.008,211.2
04/18/19,07:30:00PM,55.949,93.5,315.9,8.46,23.67,0,23.7
04/18/19,08:00:00PM,56.122,92.1,320.1,7.9,18.03,0,1.2
04/18/19,08:30:00PM,56.035,91.5,318.7,6.76,20.85,0,1.2
04/18/19,09:00:00PM,55.602,90.1,320.1,6.76,18.03,0,1.2
04/18/19,09:30:00PM,55.213,87.9,341.2,6.76,16.89,0,1.2
04/18/19,10:00:00PM,54.777,86.2,352.4,6.2,13.51,0,1.2
04/18/19,10:30:00PM,53.733,87.2,353.8,4.5,10.69,0,1.2
04/18/19,11:00:00PM,52.729,89.3,355.2,1.7,8.46,0,1.2
04/18/19,11:30:00PM,52.029,90.4,355.2,0.56,5.08,0,1.2
04/19/19,12:00:00AM,51.852,90.4,7,0.56,5.64,0,1.2
04/19/19,12:30:00AM,51.633,90.9,7,0,6.2,0,1.2
04/19/19,01:00:00AM,51.544,90.1,9.8,0.56,6.76,0,1.2
04/19/19,01:30:00AM,51.633,89.3,346.8,1.12,7.31,0,1.2
04/19/19,02:00:00AM,51.017,90.2,307.5,2.26,7.31,0,1.2
04/19/19,02:30:00AM,50.621,90.1,329.9,1.12,7.9,0,1.2
04/19/19,03:00:00AM,49.649,90.7,344,0.56,5.64,0,1.2
04/19/19,03:30:00AM,49.471,91.2,301.8,0.56,3.94,0,1.2
04/19/19,04:00:00AM,48.36,94.1,279.4,2.26,5.08,0,1.2
04/19/19,04:30:00AM,48.983,95.1,272.4,1.7,6.2,0,1.2
04/19/19,05:00:00AM,49.516,95.9,263.9,0,3.94,0,1.2
04/19/19,05:30:00AM,49.249,96.1,261.1,0,0,0,1.2
04/19/19,06:00:00AM,49.516,96.3,265.3,3.38,9.01,0,1.2
04/19/19,06:30:00AM,48.672,95.6,269.6,4.5,9.57,0,1.2
04/19/19,07:00:00AM,48.762,94.4,279.4,4.5,9.01,0,46.2
04/19/19,07:30:00AM,49.161,92.7,282.2,4.5,9.01,0,153.7
04/19/19,08:00:00AM,50.268,90.6,289.2,4.5,10.13,0,198.7
04/19/19,08:30:00AM,51.105,89.5,293.4,3.94,9.57,0,356.2
04/19/19,09:00:00AM,53.035,86.4,296.2,4.5,11.27,0,511.2
04/19/19,09:30:00AM,55.776,81.3,294.8,5.64,13.51,0,1151.2
04/19/19,10:00:00AM,57.592,71.5,308.9,7.31,17.47,0,1431.2
04/19/19,10:30:00AM,58.842,68.7,314.5,9.01,18.59,0,1818.7
04/19/19,11:00:00AM,58.798,66.4,318.7,9.01,21.41,0,1803.7
04/19/19,11:30:00AM,60.604,62.4,314.5,10.13,24.23,0,2036.2
04/19/19,12:00:00PM,58.498,63.5,310.3,10.69,19.71,0,416.2
04/19/19,12:30:00PM,58.411,68.6,352.4,7.31,16.33,0,531.2
04/19/19,01:00:00PM,58.712,58.3,318.7,9.57,23.67,0,603.7
04/19/19,01:30:00PM,62.233,53.1,311.7,10.69,23.67,0,2426.2
04/19/19,02:00:00PM,60.69,50.7,306.1,10.69,24.79,0,886.2
04/19/19,02:30:00PM,60.991,49.2,325.7,9.57,21.41,0,606.2
04/19/19,03:00:00PM,61.248,48.2,307.5,8.46,23.09,0,643.7
04/19/19,03:30:00PM,60.647,48.2,306.1,9.57,21.41,0,418.7
04/19/19,04:00:00PM,63.819,46.2,301.8,8.46,19.15,0,1486.2
