Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
08/17/18,05:00:00PM,97.403,43.4,248.5,7.31,15.21,0,496.2
08/17/18,05:30:00PM,96.337,43.3,251.3,6.2,11.83,0,708.7
08/17/18,06:00:00PM,81.154,69.5,336.9,11.27,31.54,0,226.2
08/17/18,06:30:00PM,77.815,78.3,37.9,12.39,23.09,0,278.7
08/17/18,07:00:00PM,77.335,81.1,26.7,9.01,17.47,0,356.2
08/17/18,07:30:00PM,75.508,87.1,84.2,9.57,20.85,0,63.7
08/17/18,08:00:00PM,75.637,87.5,109.5,7.31,16.89,0,221.2
08/17/18,08:30:00PM,75.637,87.3,120.7,6.2,12.39,0,151.2
08/17/18,09:00:00PM,74.338,90.4,126.4,5.64,12.39,0,1.2
08/17/18,09:30:00PM,74.034,90,134.8,2.26,7.31,0,1.2
08/17/18,10:00:00PM,74.424,88.2,175.5,1.7,5.08,0,1.2
08/17/18,10:30:00PM,74.424,88,205,1.7,5.08,0,1.2
08/17/18,11:00:00PM,74.163,89.2,202.2,2.26,8.46,0,1.2
08/17/18,11:30:00PM,74.163,89.4,185.3,3.38,10.69,0,1.2
08/18/18,12:00:00AM,74.12,90.3,192.3,3.38,11.83,0,1.2
08/18/18,12:30:00AM,74.077,90.8,181.1,3.38,7.9,0,1.2
08/18/18,01:00:00AM,74.12,91,178.3,2.82,6.76,0,1.2
08/18/18,01:30:00AM,74.338,90.1,168.5,2.26,7.9,0,1.2
08/18/18,02:00:00AM,74.856,90.2,183.9,1.7,7.31,0,1.2
08/18/18,02:30:00AM,75.117,90.3,203.6,2.82,9.57,0,1.2
08/18/18,03:00:00AM,74.597,91.8,207.8,3.38,9.01,0,1.2
08/18/18,03:30:00AM,74.467,92.6,209.2,2.82,9.01,0,1.2
08/18/18,04:00:00AM,74.295,93.6,226,5.08,9.57,0,1.2
08/18/18,04:30:00AM,74.163,94.1,227.4,5.64,11.27,0,1.2
08/18/18,05:00:00AM,74.034,94.6,228.8,5.08,9.57,0,1.2
08/18/18,05:30:00AM,73.947,95.1,230.2,5.64,8.46,0,1.2
08/18/18,06:00:00AM,73.818,95.4,231.6,4.5,9.01,0,1.2
08/18/18,06:30:00AM,73.429,95.9,224.6,2.82,6.76,0,1.2
08/18/18,07:00:00AM,73.515,96.2,226,2.82,6.76,0,1.2
08/18/18,07:30:00AM,73.558,96.7,216.2,1.12,3.38,0,1.2
08/18/18,08:00:00AM,73.342,96.7,226,1.7,5.08,0,46.2
08/18/18,08:30:00AM,74.295,96.7,227.4,2.82,6.2,0,203.7
08/18/18,09:00:00AM,75.117,96.5,234.5,5.08,10.69,0,223.7
08/18/18,09:30:00AM,78.733,91.4,231.6,7.31,11.27,0,648.7
08/18/18,10:00:00AM,81.73,84,245.7,9.01,14.65,0,881.2
08/18/18,10:30:00AM,84.094,75,248.5,9.57,16.89,0,1151.2
08/18/18,11:00:00AM,85.217,71,244.3,10.13,18.59,0,1226.2
08/18/18,11:30:00AM,87.255,66,252.7,9.57,15.77,0,1396.2
08/18/18,12:00:00PM,88.167,62.5,252.7,7.31,14.09,0,1208.7
08/18/18,12:30:00PM,89.546,58.1,240.1,7.9,14.65,0,1048.7
08/18/18,01:00:00PM,91.216,56.4,247.1,9.57,16.89,0,1753.7
08/18/18,01:30:00PM,92.667,52.5,241.5,9.57,17.47,0,1806.2
08/18/18,02:00:00PM,94.563,49.8,234.5,7.9,16.89,0,1821.2
08/18/18,02:30:00PM,94.276,48.3,248.5,7.31,15.21,0,541.2
08/18/18,03:00:00PM,94.849,49,258.3,6.76,16.33,0,661.2
08/18/18,03:30:00PM,96.096,47.1,244.3,6.2,12.95,0,1771.2
08/18/18,04:00:00PM,94.896,46.4,242.9,7.9,14.09,0,1526.2
08/18/18,04:30:00PM,96.822,42.5,244.3,7.31,14.65,0,1601.2
08/18/18,05:00:00PM,96.724,40.8,234.5,7.31,16.33,0,523.7
08/18/18,05:30:00PM,97.696,41.4,238.7,6.2,14.09,0,1148.7
08/18/18,06:00:00PM,95.806,42.1,242.9,6.2,12.39,0,668.7
08/18/18,06:30:00PM,96.822,39.5,258.3,6.2,11.83,0,406.2
08/18/18,07:00:00PM,95.567,44.1,254.1,6.2,11.83,0,328.7
08/18/18,07:30:00PM,95.616,45.3,228.8,3.94,8.46,0,323.7
08/18/18,08:00:00PM,94.372,47.1,221.8,3.38,7.9,0,153.7
08/18/18,08:30:00PM,92.574,49.5,217.6,0.56,6.2,0,56.2
08/18/18,09:00:00PM,91.029,52.7,203.6,0.56,4.5,0,1.2
08/18/18,09:30:00PM,88.671,57.2,200.8,0.56,3.38,0,1.2
08/18/18,10:00:00PM,83.779,66.6,117.9,2.82,9.01,0,1.2
08/18/18,10:30:00PM,81.111,69.9,95.5,3.94,8.46,0,1.2
08/18/18,11:00:00PM,80.051,73.5,80,3.38,5.64,0,1.2
08/18/18,11:30:00PM,80.008,74,96.9,1.12,5.08,0,1.2
08/19/18,12:00:00AM,80.051,74.2,95.5,0.56,2.82,0,1.2
08/19/18,12:30:00AM,79.128,79.1,81.4,2.26,6.2,0,1.2
08/19/18,01:00:00AM,78.602,81.9,103.9,1.12,3.94,0,1.2
08/19/18,01:30:00AM,77.815,83.9,112.3,0.56,3.38,0,1.2
08/19/18,02:00:00AM,78.076,83.4,112.3,0,1.12,0,1.2
08/19/18,02:30:00AM,78.777,82.5,178.3,1.7,7.31,0,1.2
08/19/18,03:00:00AM,79.347,82.8,231.6,3.94,7.9,0,1.2
08/19/18,03:30:00AM,79.876,82.6,227.4,5.08,9.57,0,1.2
08/19/18,04:00:00AM,78.865,84.6,220.4,2.82,7.31,0,1.2
08/19/18,04:30:00AM,78.382,86.3,207.8,1.12,5.64,0,1.2
08/19/18,05:00:00AM,77.815,88.4,228.8,1.7,5.08,0,1.2
08/19/18,05:30:00AM,76.854,90.2,219,0.56,4.5,0,1.2
08/19/18,06:00:00AM,77.421,90.7,205,0.56,4.5,0,1.2
08/19/18,06:30:00AM,77.335,90.2,199.4,0.56,5.08,0,1.2
08/19/18,07:00:00AM,77.378,90.6,219,1.7,7.31,0,1.2
08/19/18,07:30:00AM,77.335,91.3,226,1.7,5.08,0,1.2
08/19/18,08:00:00AM,77.072,91.8,203.6,1.7,5.08,0,31.2
08/19/18,08:30:00AM,77.247,92.1,216.2,1.7,6.76,0,133.7
08/19/18,09:00:00AM,79.173,89.3,209.2,2.82,7.9,0,371.2
08/19/18,09:30:00AM,80.58,86.3,213.4,5.08,10.69,0,633.7
08/19/18,10:00:00AM,80.668,84.8,224.6,7.9,14.65,0,491.2
08/19/18,10:30:00AM,82.665,79.6,233.1,8.46,14.09,0,561.2
08/19/18,11:00:00AM,84.137,73.8,237.3,10.69,17.47,0,833.7
08/19/18,11:30:00AM,86.617,69.6,228.8,9.01,14.09,0,1018.7
08/19/18,12:00:00PM,87.163,69.3,237.3,7.31,12.95,0,1271.2
08/19/18,12:30:00PM,88.122,65.1,247.1,6.76,14.65,0,1306.2
08/19/18,01:00:00PM,89.546,61.5,223.2,7.31,16.33,0,1671.2
08/19/18,01:30:00PM,91.402,57,230.2,7.31,14.09,0,1786.2
08/19/18,02:00:00PM,91.776,55.7,213.4,7.9,16.33,0,1591.2
08/19/18,02:30:00PM,92.01,55.6,221.8,7.9,16.89,0,1661.2
08/19/18,03:00:00PM,93.943,53.3,207.8,6.2,14.65,0,1741.2
08/19/18,03:30:00PM,94.514,47.9,214.8,8.46,20.29,0,1751.2
08/19/18,04:00:00PM,95.328,47.4,227.4,9.01,19.71,0,1746.2
08/19/18,04:30:00PM,95.184,45.3,224.6,9.57,16.89,0,1641.2
08/19/18,05:00:00PM,95.855,43,228.8,8.46,20.29,0,1513.7
08/19/18,05:30:00PM,96.289,43.8,226,7.31,18.59,0,1306.2
08/19/18,06:00:00PM,95.952,41.9,230.2,8.46,15.77,0,1091.2
08/19/18,06:30:00PM,95.472,41.5,233.1,7.9,15.77,0,911.2
08/19/18,07:00:00PM,95.518,40.9,237.3,9.57,16.33,0,646.2
08/19/18,07:30:00PM,93.328,44.3,234.5,8.46,14.09,0,346.2
08/19/18,08:00:00PM,91.963,46.8,231.6,6.76,14.09,0,211.2
08/19/18,08:30:00PM,91.776,46.8,226,2.26,7.31,0,53.7
08/19/18,09:00:00PM,88.306,52.1,202.2,0,3.94,0,1.2
08/19/18,09:30:00PM,85.939,57.4,196.5,0,2.26,0,1.2
08/19/18,10:00:00PM,88.167,54.2,189.5,0.56,4.5,0,1.2
08/19/18,10:30:00PM,86.482,57.9,189.5,0,3.94,0,1.2
08/19/18,11:00:00PM,85.082,60.9,192.3,1.12,4.5,0,1.2
08/19/18,11:30:00PM,81.73,67.7,207.8,1.12,4.5,0,1.2
08/20/18,12:00:00AM,82.753,66.9,205,0,4.5,0,1.2
08/20/18,12:30:00AM,82.308,69.3,193.7,1.7,6.76,0,1.2
08/20/18,01:00:00AM,82.486,72.5,202.2,3.94,10.69,0,1.2
08/20/18,01:30:00AM,81.997,75.5,200.8,4.5,10.69,0,1.2
08/20/18,02:00:00AM,81.73,77.6,193.7,3.94,10.13,0,1.2
08/20/18,02:30:00AM,81.642,79.1,200.8,3.94,13.51,0,1.2
08/20/18,03:00:00AM,81.199,80.8,200.8,3.94,10.69,0,1.2
08/20/18,03:30:00AM,80.713,82.2,202.2,4.5,12.39,0,1.2
08/20/18,04:00:00AM,80.404,83.4,207.8,3.94,10.13,0,1.2
08/20/18,04:30:00AM,80.139,84.3,213.4,3.94,10.13,0,1.2
08/20/18,05:00:00AM,80.008,85,213.4,3.38,7.9,0,1.2
08/20/18,05:30:00AM,80.096,85.2,224.6,5.08,11.83,0,1.2
08/20/18,06:00:00AM,79.788,85.8,213.4,3.38,10.13,0,1.2
08/20/18,06:30:00AM,79.435,86.8,220.4,4.5,9.57,0,1.2
08/20/18,07:00:00AM,79.173,87.1,220.4,4.5,11.83,0,1.2
08/20/18,07:30:00AM,78.91,87.4,226,5.08,10.13,0,1.2
