Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
12/10/19,01:20:00AM,54.43,81.3,1.4,5.64,11.83,0,1.2
12/10/19,01:30:00AM,54.169,82.1,12.6,4.5,11.27,0,1.2
12/10/19,01:40:00AM,54.126,82.6,9.8,3.38,6.76,0,1.2
12/10/19,01:50:00AM,54.037,83.4,7,2.26,6.76,0,1.2
12/10/19,02:00:00AM,53.82,82.3,336.9,3.94,9.57,0,1.2
12/10/19,02:10:00AM,53.384,82.6,352.4,5.08,9.01,0,1.2
12/10/19,02:20:00AM,52.772,83.6,8.4,5.64,11.83,0,1.2
12/10/19,02:30:00AM,51.895,85.4,9.8,5.64,11.27,0,1.2
12/10/19,02:40:00AM,50.929,88.7,344,5.64,11.27,0.016,1.2
12/10/19,02:50:00AM,50.621,89.2,14,3.38,7.31,0.008,1.2
12/10/19,03:00:00AM,50.092,90.7,7,2.26,6.2,0.016,1.2
12/10/19,03:10:00AM,49.516,91.2,16.8,3.38,6.76,0.055,1.2
12/10/19,03:20:00AM,49.604,93.1,355.2,2.82,7.9,0.024,1.2
12/10/19,03:30:00AM,48.805,91.6,352.4,7.31,14.09,0,1.2
12/10/19,03:40:00AM,48.272,91.8,5.6,5.64,13.51,0,1.2
12/10/19,03:50:00AM,47.914,91.7,8.4,6.2,11.83,0,1.2
12/10/19,04:00:00AM,47.647,92.3,9.8,5.64,12.39,0,1.2
12/10/19,04:10:00AM,47.289,92.6,11.2,6.76,12.39,0,1.2
12/10/19,04:20:00AM,47.154,92.6,9.8,5.64,11.27,0,1.2
12/10/19,04:30:00AM,46.974,92.6,352.4,5.08,12.95,0.008,1.2
12/10/19,04:40:00AM,46.436,93,8.4,5.08,10.13,0.008,1.2
12/10/19,04:50:00AM,46.121,92.8,11.2,5.64,11.83,0,1.2
12/10/19,05:00:00AM,45.851,93,16.8,4.5,9.57,0.008,1.2
12/10/19,05:10:00AM,45.624,93.4,14,4.5,10.13,0.008,1.2
12/10/19,05:20:00AM,45.444,93.7,18.3,5.08,9.01,0.008,1.2
12/10/19,05:30:00AM,45.444,94.1,18.3,3.94,7.9,0,1.2
12/10/19,05:40:00AM,45.534,94.4,5.6,2.82,7.9,0,1.2
12/10/19,05:50:00AM,45.307,94.8,353.8,5.64,11.83,0,1.2
12/10/19,06:00:00AM,45.262,95.1,4.2,3.38,7.9,0,1.2
12/10/19,06:10:00AM,44.991,95.1,355.2,3.94,9.57,0,1.2
12/10/19,06:20:00AM,44.946,95.3,18.3,4.5,11.83,0,1.2
12/10/19,06:30:00AM,44.764,95.3,18.3,5.08,10.13,0,1.2
12/10/19,06:40:00AM,44.764,95.1,15.4,5.64,9.57,0,1.2
12/10/19,06:50:00AM,44.719,95.1,11.2,5.64,10.69,0,1.2
12/10/19,07:00:00AM,44.445,95,0,6.76,16.89,0.008,1.2
12/10/19,07:10:00AM,44.173,95,4.2,6.2,15.21,0.016,1.2
12/10/19,07:20:00AM,43.9,95.4,7,6.2,11.83,0.024,3.7
12/10/19,07:30:00AM,43.488,95.3,9.8,6.76,19.15,0.008,13.7
12/10/19,07:40:00AM,42.984,94.9,19.7,7.31,16.89,0.008,13.7
12/10/19,07:50:00AM,42.616,94.9,43.5,6.76,11.83,0.008,11.2
12/10/19,08:00:00AM,42.433,94.8,42.1,6.76,11.27,0,23.7
12/10/19,08:10:00AM,42.247,95,36.5,6.76,10.69,0.024,26.2
12/10/19,08:20:00AM,42.109,95.4,36.5,7.9,13.51,0.008,21.2
12/10/19,08:30:00AM,41.97,95.5,33.7,7.9,12.95,0.008,31.2
12/10/19,08:40:00AM,41.878,95.5,40.7,7.9,15.21,0,51.2
12/10/19,08:50:00AM,40.998,95.2,36.5,12.39,20.29,0.024,26.2
12/10/19,09:00:00AM,40.345,94.9,15.4,7.9,20.29,0.024,26.2
12/10/19,09:10:00AM,39.124,94.9,9.8,10.13,17.47,0.016,68.7
12/10/19,09:20:00AM,38.984,95.1,36.5,7.9,13.51,0.008,41.2
12/10/19,09:30:00AM,38.464,95,19.7,5.08,11.27,0.016,48.7
12/10/19,09:40:00AM,38.179,95,29.5,7.9,13.51,0.008,68.7
12/10/19,09:50:00AM,38.179,95.1,29.5,6.76,13.51,0.039,103.7
12/10/19,10:00:00AM,37.702,95.4,15.4,7.31,14.09,0.016,98.7
12/10/19,10:10:00AM,37.609,95.4,29.5,7.9,14.65,0.008,106.2
12/10/19,10:20:00AM,37.609,95.5,32.3,9.01,14.65,0,96.2
12/10/19,10:30:00AM,37.798,95.4,30.9,7.9,14.09,0,123.7
12/10/19,10:40:00AM,37.798,95.5,28.1,7.31,13.51,0,116.2
12/10/19,10:50:00AM,37.893,95.4,25.3,5.08,10.13,0,91.2
12/10/19,11:00:00AM,37.893,95.5,35.1,6.76,12.95,0,106.2
12/10/19,11:10:00AM,37.751,95.6,21.1,5.64,10.69,0.008,98.7
12/10/19,11:20:00AM,37.751,95.6,22.5,5.08,12.39,0.016,171.2
12/10/19,11:30:00AM,37.798,95.7,29.5,6.2,11.83,0.016,86.2
12/10/19,11:40:00AM,37.798,95.7,44.9,3.94,9.01,0.008,76.2
