Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
11/09/18,04:30:00PM,53.559,73,355.2,2.82,8.46,0,163.7
11/09/18,05:00:00PM,51.984,73.6,349.6,4.5,11.27,0,33.7
11/09/18,05:30:00PM,50.18,76.5,355.2,2.26,6.76,0,1.2
11/09/18,06:00:00PM,48.983,80.3,345.4,2.26,6.76,0,1.2
11/09/18,06:30:00PM,49.028,77.8,327.1,2.82,10.69,0,1.2
11/09/18,07:00:00PM,47.914,77.7,352.4,3.38,9.01,0,1.2
11/09/18,07:30:00PM,46.841,80.3,338.3,2.82,7.31,0,1.2
11/09/18,08:00:00PM,45.941,82.2,339.7,3.38,7.9,0,1.2
11/09/18,08:30:00PM,45.172,82.7,329.9,3.94,7.9,0,1.2
11/09/18,09:00:00PM,44.674,82.8,331.3,3.94,8.46,0,1.2
11/09/18,09:30:00PM,43.853,82.2,322.9,3.94,9.57,0,1.2
11/09/18,10:00:00PM,43.624,82.4,313.1,3.94,8.46,0,1.2
11/09/18,10:30:00PM,43.259,80.7,322.9,5.64,10.69,0,1.2
11/09/18,11:00:00PM,43.167,77.6,332.7,5.64,11.27,0,1.2
11/09/18,11:30:00PM,42.247,76.8,345.4,5.08,11.27,0,1.2
11/10/18,12:00:00AM,41.601,78.6,352.4,3.94,9.01,0,1.2
11/10/18,12:30:00AM,40.579,80.2,7,3.94,11.27,0,1.2
11/10/18,01:00:00AM,39.877,81.4,15.4,3.38,9.57,0,1.2
11/10/18,01:30:00AM,38.937,82,16.8,4.5,10.13,0,1.2
11/10/18,02:00:00AM,38.084,83.6,11.2,3.94,10.69,0,1.2
11/10/18,02:30:00AM,37.369,85.5,15.4,2.82,7.9,0,1.2
11/10/18,03:00:00AM,36.12,87.4,22.5,2.26,7.9,0,1.2
11/10/18,03:30:00AM,35.443,88.3,19.7,2.26,7.31,0,1.2
11/10/18,04:00:00AM,35.152,88.8,23.9,3.38,9.57,0,1.2
11/10/18,04:30:00AM,34.615,87.6,22.5,4.5,10.69,0,1.2
11/10/18,05:00:00AM,34.075,86.9,21.1,4.5,11.27,0,1.2
11/10/18,05:30:00AM,33.386,87.9,23.9,4.5,9.57,0,1.2
11/10/18,06:00:00AM,32.94,88.6,22.5,4.5,9.01,0,1.2
11/10/18,06:30:00AM,32.293,89.3,28.1,5.64,10.69,0,1.2
11/10/18,07:00:00AM,32.443,89.6,28.1,5.08,11.27,0,53.7
11/10/18,07:30:00AM,33.633,86.6,35.1,6.2,12.95,0,276.2
11/10/18,08:00:00AM,34.81,82.3,46.3,7.31,17.47,0,478.7
11/10/18,08:30:00AM,35.733,77.4,51.9,8.46,18.03,0,673.7
11/10/18,09:00:00AM,37.846,74.2,66,10.69,20.29,0,858.7
11/10/18,09:30:00AM,39.124,68.7,64.6,10.13,19.15,0,1008.7
11/10/18,10:00:00AM,40.204,64.8,63.2,9.01,18.59,0,1143.7
11/10/18,10:30:00AM,41.74,63,78.6,8.46,15.77,0,1241.2
11/10/18,11:00:00AM,43.579,58.7,67.4,6.2,14.09,0,1298.7
11/10/18,11:30:00AM,43.579,56.6,53.3,5.64,15.77,0,1403.7
11/10/18,12:00:00PM,43.579,58.4,85.6,7.9,12.95,0,646.2
11/10/18,12:30:00PM,44.856,55.4,78.6,6.2,13.51,0,1011.2
11/10/18,01:00:00PM,45.851,53.7,73,7.31,14.09,0,1256.2
11/10/18,01:30:00PM,48.004,54.4,77.2,7.31,15.77,0,1163.7
11/10/18,02:00:00PM,47.557,51.3,84.2,6.2,14.65,0,1038.7
11/10/18,02:30:00PM,48.315,49,59,5.08,11.83,0,1221.2
11/10/18,03:00:00PM,46.256,51.3,57.6,5.64,10.69,0,538.7
11/10/18,03:30:00PM,46.031,54.6,64.6,4.5,9.01,0,258.7
11/10/18,04:00:00PM,47.422,54.5,54.8,3.94,7.31,0,466.2
11/10/18,04:30:00PM,45.489,53.9,56.2,4.5,9.01,0,136.2
11/10/18,05:00:00PM,43.534,60.8,51.9,3.94,7.31,0,33.7
11/10/18,05:30:00PM,42.478,65,37.9,1.7,5.08,0,1.2
11/10/18,06:00:00PM,40.345,76.6,33.7,0,2.26,0,1.2
11/10/18,06:30:00PM,40.298,75,37.9,0.56,2.82,0,1.2
11/10/18,07:00:00PM,40.064,76.3,44.9,1.12,3.38,0,1.2
11/10/18,07:30:00PM,39.267,79.2,44.9,0,2.82,0,1.2
11/10/18,08:00:00PM,38.889,76.8,46.3,1.7,5.08,0,1.2
11/10/18,08:30:00PM,38.131,81.4,56.2,0,2.82,0,1.2
11/10/18,09:00:00PM,38.131,83.8,71.6,1.7,4.5,0,1.2
11/10/18,09:30:00PM,37.465,85,74.4,1.12,3.38,0,1.2
11/10/18,10:00:00PM,38.179,85.7,74.4,0,2.82,0,1.2
11/10/18,10:30:00PM,38.748,88.5,75.8,1.12,4.5,0,1.2
11/10/18,11:00:00PM,39.596,85.2,91.3,3.94,8.46,0,1.2
11/10/18,11:30:00PM,39.736,82.4,87,6.76,11.27,0,1.2
11/11/18,12:00:00AM,39.596,81.6,78.6,7.31,12.39,0,1.2
11/11/18,12:30:00AM,39.643,79.5,80,7.9,12.95,0,1.2
11/11/18,01:00:00AM,39.22,80.5,50.5,5.64,11.27,0,1.2
11/11/18,01:30:00AM,39.078,82.4,50.5,3.94,7.9,0,1.2
11/11/18,02:00:00AM,39.502,80.3,85.6,5.64,11.27,0,1.2
11/11/18,02:30:00AM,39.596,80.5,81.4,6.2,10.13,0,1.2
11/11/18,03:00:00AM,39.69,82.6,73,6.2,10.69,0,1.2
11/11/18,03:30:00AM,39.596,81.9,80,5.08,9.01,0,1.2
11/11/18,04:00:00AM,39.69,82.5,91.3,5.08,7.9,0,1.2
11/11/18,04:30:00AM,39.549,82.4,98.3,5.08,9.01,0,1.2
11/11/18,05:00:00AM,39.924,82.3,87,6.2,10.69,0,1.2
11/11/18,05:30:00AM,40.064,82.6,102.5,4.5,10.69,0,1.2
11/11/18,06:00:00AM,40.111,84.1,85.6,3.94,7.31,0,1.2
11/11/18,06:30:00AM,40.298,84.8,94.1,3.38,7.31,0,1.2
11/11/18,07:00:00AM,40.438,85.6,80,3.38,6.2,0,8.7
11/11/18,07:30:00AM,40.858,85.4,66,3.94,6.2,0,111.2
11/11/18,08:00:00AM,41.184,85.1,84.2,5.64,8.46,0,126.2
11/11/18,08:30:00AM,42.202,83.2,77.2,6.2,9.57,0,331.2
11/11/18,09:00:00AM,42.708,81.9,85.6,5.64,10.69,0,191.2
11/11/18,09:30:00AM,43.716,80,92.7,3.94,7.31,0,273.7
11/11/18,10:00:00AM,44.445,78.1,98.3,2.82,6.76,0,413.7
11/11/18,10:30:00AM,44.582,78.8,82.8,4.5,9.57,0,181.2
