Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
08/06/18,01:00:00PM,92.763,46.7,245.7,3.38,9.57,0,1348.7
08/06/18,01:30:00PM,91.123,48,355.2,2.82,7.31,0,528.7
08/06/18,02:00:00PM,93.234,45.8,238.7,5.08,11.83,0,2453.7
08/06/18,02:30:00PM,93.281,45.1,103.9,3.94,11.83,0,861.2
08/06/18,03:00:00PM,95.472,43.7,67.4,5.08,11.83,0,2371.2
08/06/18,03:30:00PM,91.823,46.6,61.8,3.94,15.77,0,593.7
08/06/18,04:00:00PM,92.057,46.5,66,2.26,6.76,0,386.2
08/06/18,04:30:00PM,92.197,46.6,71.6,3.38,7.9,0,426.2
08/06/18,05:00:00PM,94.23,46.1,74.4,4.5,9.57,0,1666.2
08/06/18,05:30:00PM,92.856,46,116.5,5.64,11.83,0,401.2
08/06/18,06:00:00PM,93.659,44.4,95.5,5.64,10.69,0,396.2
08/06/18,06:30:00PM,93.139,45.6,147.4,5.64,13.51,0,1133.7
08/06/18,07:00:00PM,92.338,45.2,139,5.64,13.51,0,741.2
08/06/18,07:30:00PM,92.338,44.2,116.5,5.08,10.13,0,528.7
08/06/18,08:00:00PM,89.546,50.3,115.1,6.2,11.83,0,171.2
08/06/18,08:30:00PM,86.981,54.4,101.1,5.08,12.95,0,51.2
08/06/18,09:00:00PM,85.532,57.7,115.1,1.12,4.5,0,16.2
08/06/18,09:30:00PM,84.049,63.2,148.8,3.94,21.41,0,1.2
08/06/18,10:00:00PM,78.69,77.5,192.3,9.01,19.15,0,1.2
08/06/18,10:30:00PM,77.378,77.4,203.6,7.31,17.47,0,1.2
08/06/18,11:00:00PM,76.55,78.8,219,5.64,14.65,0,1.2
08/06/18,11:30:00PM,75.42,80.7,234.5,2.82,8.46,0,1.2
08/07/18,12:00:00AM,74.424,82.6,240.1,1.12,2.82,0,1.2
08/07/18,12:30:00AM,73.256,85.3,226,0.56,4.5,0,1.2
08/07/18,01:00:00AM,72.61,85.7,172.7,1.7,6.76,0,1.2
08/07/18,01:30:00AM,72.093,88.6,230.2,2.26,5.08,0,1.2
08/07/18,02:00:00AM,71.404,90.3,234.5,1.7,5.08,0,1.2
08/07/18,02:30:00AM,71.791,90.5,216.2,1.12,3.94,0,1.2
08/07/18,03:00:00AM,70.716,91.6,203.6,0.56,3.94,0,1.2
08/07/18,03:30:00AM,69.814,93.6,205,1.12,3.38,0,1.2
08/07/18,04:00:00AM,69.901,93.9,193.7,1.12,4.5,0,1.2
08/07/18,04:30:00AM,69.514,94.8,140.4,0.56,2.26,0,1.2
08/07/18,05:00:00AM,68.571,94.6,141.8,0.56,2.26,0,1.2
08/07/18,05:30:00AM,68.657,95,141.8,0,1.7,0,1.2
08/07/18,06:00:00AM,68.698,95.5,141.8,0,1.7,0,1.2
08/07/18,06:30:00AM,68.484,96.2,141.8,0,1.12,0,1.2
